trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1421,False,"{'a': 0.005, 'e': 0.6808932796135089}",20,0,-132.5055351287898,"{0: 13, 1: 0, 2: 3, 3: 2, 4: 2}",0
1422,False,"{'a': 0.005, 'e': 0.6772228704876846}",20,3,-58.47115098068806,"{0: 14, 1: 0, 2: 0, 3: 2, 4: 1}",1
1423,False,"{'a': 0.005, 'e': 0.6735355308253701}",25,0,-30.261897186709007,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
1424,False,"{'a': 0.005, 'e': 0.6698313528098649}",25,0,-16.311440571053268,"{0: 19, 1: 4, 2: 2, 3: 0, 4: 0}",0
1425,False,"{'a': 0.005, 'e': 0.6661104290454266}",25,4,-111.27491649460065,"{0: 13, 1: 0, 2: 5, 3: 2, 4: 1}",1
1426,False,"{'a': 0.005, 'e': 0.6623728525549553}",20,0,-72.72445039609399,"{0: 12, 1: 1, 2: 6, 3: 1, 4: 0}",0
1427,False,"{'a': 0.005, 'e': 0.6586187167776687}",25,13,-26.946713411117514,"{0: 8, 1: 1, 2: 2, 3: 1, 4: 0}",1
1428,False,"{'a': 0.005, 'e': 0.654848115566765}",20,4,-154.5441844203253,"{0: 8, 1: 1, 2: 4, 3: 0, 4: 3}",1
1429,False,"{'a': 0.005, 'e': 0.6510611431870794}",30,5,-46.97073329486514,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",1
1430,False,"{'a': 0.005, 'e': 0.6472578943127236}",20,13,0.09726453927648926,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1431,False,"{'a': 0.005, 'e': 0.6434384640247213}",35,15,-7.1297047380020135,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",1
1432,False,"{'a': 0.005, 'e': 0.6396029478086308}",30,0,-99.53499358283169,"{0: 21, 1: 4, 2: 3, 3: 0, 4: 2}",0
1433,False,"{'a': 0.005, 'e': 0.6357514415521577}",20,0,-69.18639076974164,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
1434,False,"{'a': 0.005, 'e': 0.6318840415427577}",20,10,12.425179908523262,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1435,False,"{'a': 0.005, 'e': 0.6280008444652299}",35,23,-5.872479447688254,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 0}",1
1436,False,"{'a': 0.005, 'e': 0.6241019473992987}",25,7,-51.12040823274615,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 1}",1
1437,False,"{'a': 0.005, 'e': 0.6201874478171872}",30,11,-19.468058240856426,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 0}",1
1438,False,"{'a': 0.005, 'e': 0.6162574435811823}",30,0,-65.99136542644618,"{0: 23, 1: 1, 2: 5, 3: 0, 4: 1}",0
1439,False,"{'a': 0.005, 'e': 0.6123120329411845}",30,0,-70.56080875064207,"{0: 21, 1: 4, 2: 4, 3: 0, 4: 1}",0
1440,False,"{'a': 0.005, 'e': 0.6083513145322546}",25,0,-98.71574371982837,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",1
1441,False,"{'a': 0.005, 'e': 0.6043753873721461}",25,0,-148.49918789077654,"{0: 12, 1: 5, 2: 6, 3: 0, 4: 2}",0
1442,False,"{'a': 0.005, 'e': 0.6003843508588314}",30,19,-21.274996128815452,"{0: 8, 1: 1, 2: 1, 3: 1, 4: 0}",1
1443,False,"{'a': 0.005, 'e': 0.5963783047680151}",25,18,10.515297682041783,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1444,False,"{'a': 0.005, 'e': 0.5923573492506409}",25,0,-98.62039620222188,"{0: 17, 1: 2, 2: 1, 3: 5, 4: 0}",0
1445,False,"{'a': 0.005, 'e': 0.5883215848303868}",25,4,-93.82785042683209,"{0: 14, 1: 1, 2: 3, 3: 2, 4: 1}",1
1446,False,"{'a': 0.005, 'e': 0.5842711124011541}",20,2,-69.64517420790837,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 2}",1
1447,False,"{'a': 0.005, 'e': 0.5802060332245423}",20,0,-107.70455596023312,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
1448,False,"{'a': 0.005, 'e': 0.576126448927319}",20,0,-186.504053384017,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 5}",0
1449,False,"{'a': 0.005, 'e': 0.572032461498879}",20,0,-5.788112742028535,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1450,False,"{'a': 0.005, 'e': 0.5679241732886949}",30,7,-71.12599666607994,"{0: 18, 1: 2, 2: 1, 3: 0, 4: 2}",1
1451,False,"{'a': 0.005, 'e': 0.5638016870037579}",25,0,-4.043686346877369,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
1452,False,"{'a': 0.005, 'e': 0.5596651057060105}",30,10,-21.057538254029254,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",1
1453,False,"{'a': 0.005, 'e': 0.5555145328097688}",25,13,-45.81896006335674,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
1454,False,"{'a': 0.005, 'e': 0.5513500720791408}",20,10,-19.12889353326229,"{0: 6, 1: 2, 2: 2, 3: 0, 4: 0}",1
1455,False,"{'a': 0.005, 'e': 0.5471718276254267}",30,13,5.604829015719344,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
1456,False,"{'a': 0.005, 'e': 0.5429799039045207}",25,0,-52.18204965105267,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
1457,False,"{'a': 0.005, 'e': 0.5387744057142971}",20,5,-23.495722814670437,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
1458,False,"{'a': 0.005, 'e': 0.5345554381919919}",25,0,-70.80176857275443,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
1459,False,"{'a': 0.005, 'e': 0.5303231068115734}",30,13,-35.79062356162051,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 0}",1
1460,False,"{'a': 0.005, 'e': 0.5260775173811054}",30,0,-46.772604035745545,"{0: 25, 1: 0, 2: 4, 3: 0, 4: 1}",0
1461,False,"{'a': 0.005, 'e': 0.5218187760401027}",20,12,17.232863706656904,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1462,False,"{'a': 0.005, 'e': 0.5175469892568764}",25,16,-37.941453252979805,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 1}",1
1463,False,"{'a': 0.005, 'e': 0.5132622638258749}",30,16,-40.42748914102706,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
1464,False,"{'a': 0.005, 'e': 0.5089647068650103}",20,1,-106.75722434013493,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 2}",1
1465,False,"{'a': 0.005, 'e': 0.5046544258129825}",25,18,13.35611216094136,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1466,False,"{'a': 0.005, 'e': 0.5003315284265933}",20,1,10.45114099864449,"{0: 16, 1: 3, 2: 0, 3: 0, 4: 0}",1
1467,False,"{'a': 0.005, 'e': 0.4959961227780526}",20,0,-12.897153940350796,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
1468,False,"{'a': 0.005, 'e': 0.4916483172522754}",20,0,11.906221350416434,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1469,False,"{'a': 0.005, 'e': 0.48728822054417364}",20,9,8.226879147388017,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1470,False,"{'a': 0.005, 'e': 0.4829159416559371}",30,18,-38.71126678001452,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
1471,False,"{'a': 0.005, 'e': 0.4785315898943117}",30,9,-6.248028231851736,"{0: 18, 1: 1, 2: 1, 3: 1, 4: 0}",1
1472,False,"{'a': 0.005, 'e': 0.4741352748678625}",25,0,-8.170960581858656,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
1473,False,"{'a': 0.005, 'e': 0.4697271064842361}",30,9,-61.81156021450016,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 1}",1
1474,False,"{'a': 0.005, 'e': 0.4653071949474125}",25,6,-2.910481255474206,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 0}",1
1475,False,"{'a': 0.005, 'e': 0.46087565075495}",25,13,2.980671339871831,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1476,False,"{'a': 0.005, 'e': 0.4564325846952225}",20,0,-45.71223597817257,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
1477,False,"{'a': 0.005, 'e': 0.4519781078446502}",20,1,-59.60100714145958,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 1}",1
1478,False,"{'a': 0.005, 'e': 0.44751233156492143}",20,14,3.2113549199232514,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1479,False,"{'a': 0.005, 'e': 0.4430353675002123}",30,12,-33.07913473277675,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
1480,False,"{'a': 0.005, 'e': 0.43854732757439036}",25,13,20.531211763430203,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1481,False,"{'a': 0.005, 'e': 0.4340483239882201}",20,9,-63.435759664481964,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 2}",1
1482,False,"{'a': 0.005, 'e': 0.4295384692165567}",20,0,-15.620724585778259,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
1483,False,"{'a': 0.005, 'e': 0.42501787600553476}",30,17,23.27583946098801,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1484,False,"{'a': 0.005, 'e': 0.42048665736974894}",25,5,-84.0046936675735,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",1
1485,False,"{'a': 0.005, 'e': 0.4159449265894293}",20,1,-132.62733780318038,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 3}",1
1486,False,"{'a': 0.005, 'e': 0.4113927972076086}",25,17,14.495187551607351,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1487,False,"{'a': 0.005, 'e': 0.40683038302728364}",25,0,-79.84893728485721,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 2}",0
1488,False,"{'a': 0.005, 'e': 0.4022577981085729}",25,5,1.8518114423999994,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",1
1489,False,"{'a': 0.005, 'e': 0.3976751567658603}",20,0,-103.07848764451967,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
1490,False,"{'a': 0.005, 'e': 0.3930825735649408}",25,13,13.646761944432853,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1491,False,"{'a': 0.005, 'e': 0.3884801633201552}",25,0,-101.30177921535504,"{0: 19, 1: 1, 2: 2, 3: 1, 4: 2}",0
1492,False,"{'a': 0.005, 'e': 0.38386804109151995}",35,13,20.790289482304182,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
1493,False,"{'a': 0.005, 'e': 0.3792463221818505}",20,7,23.15622743674572,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1494,False,"{'a': 0.005, 'e': 0.37461512213387893}",20,1,-8.597412560423459,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 0}",1
1495,False,"{'a': 0.005, 'e': 0.36997455672736435}",25,0,-47.30142700100674,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
1496,False,"{'a': 0.005, 'e': 0.3653247419762019}",30,3,-35.136658491930014,"{0: 20, 1: 3, 2: 3, 3: 1, 4: 0}",1
1497,False,"{'a': 0.005, 'e': 0.36066579412551736}",20,4,25.250697651899255,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1498,False,"{'a': 0.005, 'e': 0.35599782964876436}",20,16,8.133128346003582,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1499,False,"{'a': 0.005, 'e': 0.3513209652448117}",20,11,16.609157159574764,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1500,False,"{'a': 0.005, 'e': 0.3466353178350258}",30,3,-0.9494112603613278,"{0: 23, 1: 2, 2: 2, 3: 0, 4: 0}",1
1501,False,"{'a': 0.005, 'e': 0.34194100456034804}",20,0,-7.9594240334716675,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
1502,False,"{'a': 0.005, 'e': 0.3372381427783656}",20,10,-47.855995570089355,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 1}",1
1503,False,"{'a': 0.005, 'e': 0.33252685006037735}",25,18,1.3724017406943867,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1504,False,"{'a': 0.005, 'e': 0.3278072441884575}",20,9,-25.925500137567926,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 1}",1
1505,False,"{'a': 0.005, 'e': 0.32307944315250625}",20,16,5.980069531010058,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1506,False,"{'a': 0.005, 'e': 0.3183435651473033}",20,3,-47.7737676028171,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 1}",1
1507,False,"{'a': 0.005, 'e': 0.3135997285695519}",20,15,-14.115857437832618,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
1508,False,"{'a': 0.005, 'e': 0.30884805201491966}",30,0,-17.859671693888735,"{0: 26, 1: 0, 2: 3, 3: 1, 4: 0}",0
1509,False,"{'a': 0.005, 'e': 0.30408865427507287}",20,0,-18.766660740479487,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
1510,False,"{'a': 0.005, 'e': 0.2993216543347071}",20,13,1.7200686581658304,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1511,False,"{'a': 0.005, 'e': 0.2945471713685726}",20,11,18.97147781465787,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1512,False,"{'a': 0.005, 'e': 0.2897653247384941}",20,9,10.518084886969465,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1513,False,"{'a': 0.005, 'e': 0.28497623399038985}",20,8,-0.09412093931310173,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1514,False,"{'a': 0.005, 'e': 0.2801800188512784}",20,0,3.6089813447870895,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1515,False,"{'a': 0.005, 'e': 0.2753767992262883}",20,11,-30.502304999848807,"{0: 5, 1: 0, 2: 4, 3: 0, 4: 0}",1
1516,False,"{'a': 0.005, 'e': 0.2705666951956601}",20,16,6.501933436742388,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1517,False,"{'a': 0.005, 'e': 0.26574982701174404}",35,25,-17.326942234725216,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
1518,False,"{'a': 0.005, 'e': 0.2609263150959938}",30,16,8.087680951422978,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1519,False,"{'a': 0.005, 'e': 0.2560962800359561}",25,18,3.9632158275849436,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1520,False,"{'a': 0.005, 'e': 0.25125984258225487}",30,0,-106.88982467960415,"{0: 24, 1: 1, 2: 2, 3: 0, 4: 3}",0
1521,False,"{'a': 0.005, 'e': 0.24641712364557644}",25,13,16.032649474725698,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1522,False,"{'a': 0.005, 'e': 0.2415682442936411}",35,22,-26.459916418341262,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
1523,False,"{'a': 0.005, 'e': 0.23671332574818005}",30,20,19.24700196831147,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1524,False,"{'a': 0.005, 'e': 0.23185248938190414}",20,6,-7.722524501748099,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
1525,False,"{'a': 0.005, 'e': 0.2269858567154693}",20,16,7.951825314008624,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1526,False,"{'a': 0.005, 'e': 0.22211354941443878}",25,8,3.170172991652372,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1527,False,"{'a': 0.005, 'e': 0.21723568928624126}",25,18,13.199533033945302,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1528,False,"{'a': 0.005, 'e': 0.2123523982771251}",30,23,10.458646032942337,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1529,False,"{'a': 0.005, 'e': 0.2074637984691129}",25,0,-18.274530276170804,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",1
1530,False,"{'a': 0.005, 'e': 0.20257001207694433}",20,0,9.599983825097592,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1531,False,"{'a': 0.005, 'e': 0.19767116144502436}",25,18,13.083504593054775,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1532,False,"{'a': 0.005, 'e': 0.19276736904436365}",25,14,6.446821578168855,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1533,False,"{'a': 0.005, 'e': 0.18785875746951677}",25,0,-24.723392572357767,"{0: 21, 1: 0, 2: 2, 3: 2, 4: 0}",0
1534,False,"{'a': 0.005, 'e': 0.18294544943551747}",25,0,32.81892355900214,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
1535,False,"{'a': 0.005, 'e': 0.17802756777481066}",30,21,3.3160677045735065,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1536,False,"{'a': 0.005, 'e': 0.17310523543418174}",20,13,11.800291980925358,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1537,False,"{'a': 0.005, 'e': 0.168178575471682}",25,17,15.124380296191543,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1538,False,"{'a': 0.005, 'e': 0.16324771105355565}",25,7,-22.98682654351571,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 0}",1
1539,False,"{'a': 0.005, 'e': 0.1583127654511554}",25,11,9.0172069895696,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1540,False,"{'a': 0.005, 'e': 0.15337386203786435}",30,10,7.919484715316181,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",1
1541,False,"{'a': 0.005, 'e': 0.14843112428601057}",20,8,17.87095989344235,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1542,False,"{'a': 0.005, 'e': 0.1434846757637804}",25,7,14.285621114159765,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1543,False,"{'a': 0.005, 'e': 0.1385346401321293}",20,13,9.364690149787936,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1544,False,"{'a': 0.005, 'e': 0.13358114114169023}",30,23,13.52851165961585,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1545,False,"{'a': 0.005, 'e': 0.1286243026296791}",20,8,16.669075217150095,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1546,False,"{'a': 0.005, 'e': 0.12366424851680227}",20,0,29.99831384559506,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1547,False,"{'a': 0.005, 'e': 0.11870110280415337}",25,14,18.22704883253704,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1548,False,"{'a': 0.005, 'e': 0.11373498957011671}",25,0,-11.833794304548759,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
1549,False,"{'a': 0.005, 'e': 0.10876603296726449}",25,14,5.8843699501527205,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1550,False,"{'a': 0.005, 'e': 0.10379435721925297}",20,15,6.78495974712825,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1551,False,"{'a': 0.005, 'e': 0.09882008661771693}",25,15,17.584918672945292,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1552,False,"{'a': 0.005, 'e': 0.09384334551916232}",20,8,3.5099681391722175,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1553,False,"{'a': 0.005, 'e': 0.08886425834185652}",25,14,20.79197708543417,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1554,False,"{'a': 0.005, 'e': 0.0838829495627214}",25,11,25.086019888521154,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1555,False,"{'a': 0.005, 'e': 0.0788995437142161}",30,18,8.847808896584446,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1556,False,"{'a': 0.005, 'e': 0.0739141653812273}",35,21,27.608399126696032,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1557,False,"{'a': 0.005, 'e': 0.06892693919795367}",30,16,27.204123822987604,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1558,False,"{'a': 0.005, 'e': 0.06393798984479003}",20,8,22.221460140135004,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1559,False,"{'a': 0.005, 'e': 0.058947442045210366}",30,8,41.45349863835327,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1560,False,"{'a': 0.005, 'e': 0.05395542056264975}",20,3,15.016989992780749,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1561,False,"{'a': 0.005, 'e': 0.04896205019738436}",25,9,33.492080627547985,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1562,False,"{'a': 0.005, 'e': 0.04396745578341502}",20,9,20.55324721951895,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1563,False,"{'a': 0.005, 'e': 0.03897176218534107}",30,17,26.303805442842364,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1564,False,"{'a': 0.005, 'e': 0.033975094295242265}",35,17,31.66117567688538,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1565,False,"{'a': 0.005, 'e': 0.028977577029555612}",25,11,3.039862937313461,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1566,False,"{'a': 0.005, 'e': 0.023979335325952467}",20,8,19.177013998918778,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1567,False,"{'a': 0.005, 'e': 0.018980494140215097}",30,12,34.991226029691425,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1568,False,"{'a': 0.005, 'e': 0.013981178443112786}",30,14,24.51663094166331,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1569,False,"{'a': 0.005, 'e': 0.008981513217277585}",20,14,10.82029106390045,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1570,False,"{'a': 0.005, 'e': 0.003981623454078851}",20,16,8.312204021382373,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1571,False,"{'a': 0.005, 'e': 0.001018365849497972}",20,3,28.505189878472592,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1572,False,"{'a': 0.005, 'e': 0.006018329693981597}",25,18,14.42229289684255,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1573,False,"{'a': 0.005, 'e': 0.011018143080536327}",20,11,13.25373900345033,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1574,False,"{'a': 0.005, 'e': 0.016017681014087907}",20,1,27.52696635366326,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1575,False,"{'a': 0.005, 'e': 0.021016818506448383}",25,7,25.644245881402394,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1576,False,"{'a': 0.005, 'e': 0.026015430579440828}",20,8,19.641509969487576,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1577,False,"{'a': 0.005, 'e': 0.031013392268023753}",20,8,19.93453596099659,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1578,False,"{'a': 0.005, 'e': 0.036010578623416147}",25,16,18.50944107803786,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1579,False,"{'a': 0.005, 'e': 0.04100686471621762}",25,16,20.135996556863205,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1580,False,"{'a': 0.005, 'e': 0.04600212563953695}",30,0,31.09377621149217,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
1581,False,"{'a': 0.005, 'e': 0.05099623651211124}",20,0,32.52957613119098,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1582,False,"{'a': 0.005, 'e': 0.05598907248142878}",35,27,17.83354146891773,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1583,False,"{'a': 0.005, 'e': 0.060980508726850374}",20,10,16.809262599179384,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1584,False,"{'a': 0.005, 'e': 0.06597042046272987}",35,18,-10.411062808528564,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1585,False,"{'a': 0.005, 'e': 0.07095868294153375}",30,4,36.86824586476594,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1586,False,"{'a': 0.005, 'e': 0.07594517145696074}",20,8,19.677273265418943,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1587,False,"{'a': 0.005, 'e': 0.08092976134705589}",35,15,31.831844630597175,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
1588,False,"{'a': 0.005, 'e': 0.08591232799733246}",25,17,18.287758174462418,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1589,False,"{'a': 0.005, 'e': 0.0908927468438837}",20,5,23.047760399000275,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1590,False,"{'a': 0.005, 'e': 0.09587089337649782}",30,14,30.06417071633871,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1591,False,"{'a': 0.005, 'e': 0.1008466431417708}",30,15,19.265839010183534,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1592,False,"{'a': 0.005, 'e': 0.10581987174621767}",20,2,-4.440440361004669,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
1593,False,"{'a': 0.005, 'e': 0.11079045485938233}",20,9,20.839958401278807,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1594,False,"{'a': 0.005, 'e': 0.11575826821694583}",30,4,-10.375288732651416,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 1}",1
1595,False,"{'a': 0.005, 'e': 0.12072318762383387}",20,11,14.291471764287024,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1596,False,"{'a': 0.005, 'e': 0.1256850889573181}",20,16,7.228912770029195,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1597,False,"{'a': 0.005, 'e': 0.13064384817012445}",25,15,19.921416198842877,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1598,False,"{'a': 0.005, 'e': 0.13559934129353093}",25,14,9.757587778216287,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1599,False,"{'a': 0.005, 'e': 0.14055144444046755}",30,16,28.723146109208727,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1600,False,"{'a': 0.005, 'e': 0.14550003380861354}",20,0,-30.120273169455732,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
1601,False,"{'a': 0.005, 'e': 0.1504449856834933}",20,1,-13.340253600014883,"{0: 17, 1: 0, 2: 0, 3: 2, 4: 0}",1
1602,False,"{'a': 0.005, 'e': 0.15538617644156488}",25,11,13.477357813400998,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
